,date,rating,review
1832,"Apr 27, 2019",10,"For a series in the Marvel universe that started fairly bland, MCU's Avengers: Endgame brings out everything that makes it stand out. Characters were solid, all respected their role in the plot and not one of the dialogues between them was redundant. Plot kept its pacing, coherence and more importantly its continuation from Infinity War which is essentially Part 1 of this movie. This is one the weird movies that doesnt soely rely on its own 1hr 30 mins narrative to drive a plot, but takes privileges from the movies that came before and neatly tie everything down, its clever and well executed, i honestly wish there were more moments like this in the MCU. No spoilers so its short, this is a movie that deserve praise, 10/10 for perfect sequel."
1833,"Apr 24, 2019",10,"Avengers: Endgame was made by the cast and crew of Infinity War and is the last film of Phase 3 of the Marvel Cinematic Universe.Endgame, as the last film, offers an utterly unpredictable, ambitious and unique story that pleasurably ends the saga. The feeling of catharsis is present throughout the film. Each character has a character arc with some that isn't present in the preceding films.The visuals of the film improved from Infinity War. Some scenes offered CGI heavy scenes that almost felt like a comic book. More ""comic-bookey"" from the previous films.The tone of the film is probably the darkest of the whole MCU but still has a lot of humor sprinkled throughout, which all of them worked. The performances of the cast were the best they've ever been, giving their characters more layers than it's ever been.Endgame is a very cathartic film for old and new fans alike. With some devastating moments, it is a very emotionally satisfying film that every Marvel and movie fans need to see. The eleven years of build up and characterization has paid off in this very historic comic book movie. It is by far, the best MCU and the best comic movie we have.-Yman Dayawon"
1834,"Apr 29, 2019",7,"Kinda slow eh? Long drawn out scenes where nothing. not even music is playing. Hulk did nothing, Thor was fat the whole movie,...and The biggest flop Ms marvel did nothing and was in the movie for 6 seconds in a less than spectacular final fight scene. Other than that the movie was pretty great...just slower and not as interesting as Infinity War."
1835,"Jul 7, 2021",10,Nothing more to say. This movie was the greatest. It skittle have never been knocked off the number 1 ranking money maker.
1836,"Apr 29, 2019",7,"Okay..so spoilers be darned..THis movie was kinda very slow. Still a great movie. But can we talk about the ""Captain Marvel"" SCAM. They tricked us into thinking that Marvel played a big part in this movie. When she only has about 12 seconds of air time...12 seconds...ok that is an exaggeration...it was probably 10 seconds."
1837,"Apr 24, 2019",9,They couldn't give every hero equal billing (they tried with Antman & Captain Marvel which is the minus one star) so they made the movie all about the original Avengers from 2012 and...the movie does not disappoint. Couple of 'wow' moments with a generous sprinkling of sweet tender moments throughout. The best finale anyone can ask for and a fitting curtain call for the original Avengers. Kudos and a big THANK YOU to the Russo brothers!
1838,"Apr 29, 2019",10,I'm no reviewer of films but just my two cents! That was amazing! It was the perfect way to end a 22 film cycle that will never be done again and that is why it gets a 10 from me.
1839,"Apr 24, 2019",10,"I am so lucky to live in NZ where we got to see it on 24 April and I made sure I was at first screening to avoid spoilers. If you are a Marvel fan - I promise I will keep the #Don'tSpoilTheEndGame. This is an emotional rollercoster - you will laugh (we cried of laughter at a few scenes), you will cry (so take tissues), you will hold your breathe, you will be on the edge of your seat and you will pump your fists. 3 hours fly and you will sit through the end credits trying to work out how you feel - emotionally drained but satisfied too I hope. Having watched all other movies in chronological order this month I am amazed at how this pulls all of the unknown as well as known loose strings together. If you are new to Marvel world then you must watch Avengers:Infinity Wars first or this will not make sense."
1840,"May 7, 2019",10,Amazing movie but too sad is over. Hope they make more
1841,"Apr 24, 2019",10,"For me, Avengers: Endgame is honestly the greatest, most thrilling and epic film of the MCU, the battle scenes and performances shown were never done before in Marvel cinematic history and they will leave you with so much surprises!11 years in the making and it DID NOT DISAPPOINT. It exceeded everyone's expectations and even the comic book nerd ones!Go see it while you can because you will NEVER ever experience something like this in a movie theatre this breath-taking and shocking.It also had such an amazing and satisfying wrap-ups to the major characters of the MCU. Couldn't ask for a better movie and a better way to end this hell-of-a journey."
1842,"Apr 27, 2019",6,"Epic opening scene follow by 90 mins of nothing special followed by 80 mins of waves of poor quality to solid quality with a epic final battle scene. So many parts that made zero sense. The more time that goes on the less sense some of the story line makes. I could go on for hours about stuff that was negative and about 15 mins of quality to be spoken of. Look, everyone will watch for themselves. Ultimately disappointing unless your a stubborn baised superfan who believes marvel can do no wrong."
1843,"May 11, 2019",1,"The worst movie in the world. the movie goes from being a superhero movie to a comic. Full of errors, ridicule and absurd situations. Horrible!"
1844,"Oct 11, 2021",10,"Avengers: Endgame is an incredible, riveting, highly entertaining and very emotional film, and a brilliant end to the Marvel's Infinity Saga. My first time viewing left me speechless and pleasantly surprised, and I had high expectations. Just like Infinity War before it, it is a masterful film that managed to meet the massive expectations of fans, delivering perfectly on story and character development in a ways I couldn't even expect.While some may think it has a slow beginning, you've come to care so much about the characters and story that it's still investing. The story is intriguing and filled with countless twists and turns that keep you hooked. Seeing each of the characters continue and close their story arcs is very satisfying and poignant, especially how they concluded the stories of Tony Stark and Steve Rogers; you could not ask for a better ending for these characters then what this movie delivers. While some seemed to have a problem with Smart Hulk, I really quite liked him and it was a satisfying conclusion to the conflict between Banner and Hulk. And what they did with Thor is a testament to how much the Russos cared more about characters then eye candy or fanservice; it is completely understandable, realistic, and human to see him devastated after everything terrible that has happened to him, crushed by his own failure, and its great when he begins to believe in himself again. The film balances its emotional scenes perfectly with its comic relief as to make a film that feels appropriately heartfelt and somber while also not forgetting to let its audience have a little fun. The huge final battle is an absolute feast for the eyes and never fails to get me giddy. It has to be one of the most astounding battles ever on film. There exist no lapses in the visual effects, the music is perfect, and acting is excellent, the entire cast gives top-tier performances.An excellent film and a perfect follow-up to Infinity War and ending to the Infinity Saga."
1845,"May 15, 2019",10,"Started dark but really brought the story together, worth the wait but now we feel empty that the series is over!"
1846,"Jun 11, 2019",10,"I've been a big fan of Marvel, for a long time. So believe me when I say, this is my favorite movie of all time. It could use some work, but hey it deserves a ten even if it should probably be a nine or eight. Watch the movie you'll enjoy it."
1847,"Aug 2, 2019",10,"Where to begin? All the callbacks and tie-ins to past MCU films are truly a celebration of the MCU. As always, the action is exciting(Although sparse) and humour cracks you up. This movie reaches a new level going into the third act, with epic moments that put a grin on your face and an ending that might just put a tear in your eye. A must watch!"
1848,"Jun 19, 2019",8,"Watching the coming attractions was depressing. No wonder kids are half brain-dead today. My only interest in anything Avengers is Benedict Cumberbatch. I thought this was a fun film, loved all the cameos and the actors are all very likable. Special effects were amazing, but for about a half hour there I felt like I was watching a video game.Thought the script managed to have some poignancy and humor as well. And you have to see it in a theater."
1849,"Jul 30, 2019",10,"It's funny it's a great movie with great reviews and is highly successful, overall. But, the trolls are coming out to play on imdb today, boy. It tied up previous loose ends from past films, it had a good story that was inventive, fun and clever. It had many easter eggs tied to past films and movies and is a great superhero film and a good film, period.9.4/10"
1850,"Aug 2, 2019",10,"Thank you for 10 years of great entertainment! Loved all the 22 movies and can't wait to see the next 22. A great ending to a 2 part movie. All was 5 stars, ALL! Masterpieces! Will rewatch all, forever... AVENGERS!"
1851,"Aug 17, 2019",6,"Terrible ending, I can say terrible, it was scaled down to a funny story rather than a great one, worst avengers movie ever"
1852,"Apr 28, 2019",1,The movie picks storyline at its own convenience. Impossible things become possible at the noise orchestra. My biggest complain is that there is no coherence especially how do you quantity powers of these super heroes ? Just hit smash and do it all over again.
1853,"Jul 31, 2019",10,"Let's start with this, the plot has little flaws or plot holes here and there. And if you didn't watch a whole lot of other previous MCU films. Maybe this is not for you.For me, who watched every MCU movies ever produced. This one has it all. A new take on hero movie, part of it like mission impossible. Very well thought out story. A hidden layer of means. Take its time to resolve many things, not rushing it.If Ironman I is a 10, this one is a 11."
1854,"Apr 25, 2019",10,Ending of the Avenger with awesomeness but I feel little slow than other Avenger because of too emotional scenes.
1855,"Apr 28, 2019",10,"In arguably the most anticipated movie of the year and one of the most anticipated movies of all time, Avengers: Endgame was well on its way with all the hype leading up to the film. Having enjoyed Infinity War but thought it could have been better all around, the overall hype for Endgame had its match made. Now having watching this film in theaters as it was a must watch to (due to the 3D experience and also knowing the longer one waited, the more likely spoilers would have been exposed, ruining the experience and essence of the film).As a film, won't say much but this film delivers on expectations. Had no knowledge of the overall plot but within the first few minutes, one was excited and was there for the thrill of the ride throughout. With a runtime of over three hours (including end credits), the film has a great pace and doesn't feel nearly as long (which is great since something is always happening). Due to its great cast and plethora of characters, there really is never a dull moments and the film is ensured and filled with moments of surprise, suspense, action emotion and overall greatness.Now the overall plot of time travel was well done and brought back many memories to the other Avenger films. The wait for the film was most definitely worth it, and this film will most doubly become one of the biggest movies of alltime. Will need to see this film probably once more in theaters before its run is over and most definitely will see it again multiple times afterwards to soak in its greatness. Avengers: Endgame is more than a movie, it's a moment - a moment in time. Cherish every moment."
1856,"Jun 3, 2019",10,We can't say anything to this awesome work these russo brothers did the work very perfect
1857,"May 13, 2019",10,"AE is the Final battle of Infinity Saga which concluded the story of every movie since 2008. The time travel explanation was good.It felt like Inception. The ending was the most fulfilling for Iron Man and Captain America. This movie couldn't have been better. The only problem with this movie was with the dubbed version in Hindi, they made the crap out of it, it was the worst dubbing ever. Please Marvel India take this into consideration. Love you 3000"
1858,"Sep 8, 2021",7,"Is being overrated, kids love supper hero.7 for the action."
1859,"Sep 25, 2020",10,"22 years with overs 11 movies and one epic ending,the MCU Deserves it all"
1860,"Apr 27, 2019",6,"Avengers: Endgame. Overall it was... ok. The intro got off to a quicker start than I imagined, and the expected final battle was certainly fun followed by a touching denouement. Those elements (barely) justify the film, in my opinion.However, the intervening 2 hours is a tedious collection of scenes, lame jokes and awful characterizations wrapped around an extremely tired and poorly thought out plot device. Should you see it? Sure. How can you not after investing so many years in the arc? But most people I saw it with were ultimately (at least somewhat) disappointed.Worst performance in the movie is easily Mark Ruffalo who has now solidified his legacy as the absolute worst Hulk and Banner ever committed to film. Thor was also terrible, but that's been a rapid devolution since Ragnarok.Surprisingly, the movie was pretty much stolen by the stellar performance of Jeremy Renner, which should build interest in the upcoming Hawkeye series (even if it is just a vehicle to hand off the mantle). Scarlett Johansson also stepped up her game and was very impressive."
1861,"Apr 24, 2019",10,"Best movie I've seen so far. I doubted of thuis movie realiteit could be better than IW, nut iT certainly is. Great movie that I would recomment to everyone!"
1862,"Sep 30, 2021",10,I WAIT 364 DAYS FOR THIS..... I GIVE THIS MOVIE 4.8./5. THIS IS NICE.
1863,"Oct 6, 2019",10,"Don't need to say anything else now, do I? A masterpiece."
1864,"Apr 27, 2019",9,This movie is one of the best movies I've seen in my entire life!! It's the best super hero movie ever!! It deserves a lot of Oscars. It's just epic!!!
1865,"Dec 19, 2019",6,"Maybe because I´m an ""over 50 year old European"" (when I look at the votes) but I don´t get it. A cast filled with big names of which have very good resumes. But this movie gives me the idea: Let´s push 1 more out ""for the team"". A team that seems to be growing with extra superheroes with every sequel.Not a movie I would watch alone, nor with my children who are 27 and 29 years of age. Maybe in 10 years time with my grandchildren but than it´s prolly outdated, like I might be atm. But these cash cow movies don´t do it for me anymore."
1866,"Apr 29, 2019",7,"Of course, Comedy with Fantasy and Action. The heroes are like your uncles and aunts, fun to watch but not what pumps your senses for the thrill. You'll feel all the time like it's meh, because they want to make all audiences enjoy the movie. Doing that the movie becomes average. So the characters are all good hearted and full of feelings, nothing like a hero who has True Will. I'm glad that at least this last movie didn't come with ideological references, it was just this polictical correctness that numbs us as society. Everyone is a good boy there. Anyway, the public that Marvel seeks now is not me. No problem, since I noticed it, I'll just ignore future movies from them. Leave a thumbs up if now you also agree it's a comedy movie not an action thriller movie, so other people can see this too."
1867,"May 19, 2019",1,"What a waste of time. I am so sorry for all the Thor & Hulk fans. I really am. Movie makers played everyone for fools with all the hype. Lord of the Rings and Avatar remains my all time favorite. My advice to all those who havent watched the movie yet, please do yourself a favor and wait for the DVD. It is highly likely that you will feel wasted like me, so at least you will have saved the money."
1868,"Apr 24, 2019",10,10/10!!! Man is gassedANTI-AVENGERS ASSEMBLEBEEN GASSED SINCE 2018 for this movie!
1869,"Apr 28, 2019",10,All characters of mcu is in this masterpiece you will fill thrilled last 8 minutes. Best movie made ever. Ty #Russobrothers #RobertDowneyJr. #Chrisevans #Stanlee #Mcu ❤❤❤❤❤❤❤❤❤❤❤❤❤
1870,"Apr 24, 2019",10,"It is so difficult to express what a person that just saw the film feels. Completion, astonishment, wonder, surprise, happiness, sadness are just a few words that come to my mind at the moment that help me describe what I saw. This film has it everything! Plot twists, an amazing storyline, tributes to the past movies, humor, tears and everything you wanted this long-waited Marvel film to have. 3 is just the real number in hours for how long the film is, but in reality when it starts until it finishes, you forget that number completely by how immersive and well made this film is! This is the best film Marvel has made so far and is one unbelievable way to conclude 21 movies and 10 years worth of MCU history. Joe and Anthony Russo, Thank you!"
1871,"May 15, 2019",10,"I laughed, cried and loved every moment and act 3 is the definition of fan service, must see film, best film of the year or of all time"
1872,"May 4, 2019",7,It was slow for most of the movie. Infinity War was way better.
1873,"Apr 27, 2019",10,"What an experience that was..all those 11 years and 21 movies were leading to this one epic, satisfying and emotional conclusion..Overall the Movie is a Masterpiece...I feel very lucky that I was a part of this Universe that Marvel created.."
1874,"May 17, 2019",6,"I guess the headline wraps it up - what I feel about the movie, that is. With three hours and a rather good prequel it was expected to see some epic action and showdown between the good and evil characters, but yet we only get some minor action scenes and a heck of a lot of boring dialogues and stuff like that. Where is Superman when you need him? At least that would have made the movie more exciting for me. No, the movie has some moments, but it takes too long to get there, and when we do we only get a tiny bit of the action I was hoping for. Thus, with a rating of 8.8 and a throng og positive reviews I must say the movie was disappointingly bad, though not as bad as I first thought it would be after the first two hours though. If you like long dialogues and conversations between superheroes and fancy waiting for action through an entire movie then surely this is for you. If you're like me and liked Thor 3 best since it had a lot of action, then this will be better to watch on Netflix or something when you're out of options."
1875,"Apr 30, 2019",1,This is a good movie in terms of all its technical background but there is a lack of feel and energy throughout the film except for the scenes towards the end. You just needs to sit and wait patiently for the final battle. If you are a Marvel fan then you will enjoy it like any other Marvel films otherwise it can get sort of boring surely an overrated film.
1876,"Jan 3, 2020",10,"I'm writing this month's after it was released, months after I saw it in the theaters. I saw it opening weekend. And honestly I've never felt that way coming out of a movie before. So many emotions, all swirling in my heart and head at once. It was utterly overwhelming. My personal experience was intense but based off the reactions of the rest of that theater crowd, so was everyone else's. I like to watch a movie multiple times to see how it stands up. Watch for plot holes, inconsistencies, watch the acting again. See if things seemed forced or ingenuine. See if it brings up emotions again and again. Today I'm watching it again. Still I feel the anger, sadness, grief, excitement, and thrill! The performances are amazing (although I'm not a fan of a blended Bruce Hulk being) and the pain they go through is gut wrenching. No it's not perfect. Yes it's heavy, and the first 1/3 to 1/2 of the movie doesn't really have ""superheroes"". But that's why it's so powerful. They are broken, just like all of the universe is. They are human, struggling in an existence that doesn't make sense and they couldn't stop from happening. They miss their family and friends. The last 1/3 of the movie is the perfect way to end this story. Very well done. Compared to so many others out there lately, this one got it right."
1877,"Apr 24, 2019",10,"Avengers End Game I love the movie, Absolute prefection and unbelievably epic. I was filled with extreme excitement, i laughed but cried a lot though 😢😢😿I'm never going to be ready to say Goodbye 😿"
1878,"May 8, 2019",10,"After 22 movies that slowly built up to this point, it was nicely executed, yes this one has some drama, some background on people's lives after the Thanos ordeal from the Infinity War, how people / characters changed etc etc. Has usual light heart witty jokes, the of course the Grand Finale, Watched on IMAX -3D and totally worth it. Got the tickets the first day they went on sale, Kids were counting days... Totally Worth it. Cant wait for it on Blu ray."
1879,"Apr 24, 2019",10,"You get heartwarming scenes, love scenes between characters you don't expect that aren't cheesy, character resolutions that you always wanted, and a perfect wrap up to this franchise. I was absolutely blown away. Some may say that the first half of the movie is a little slow, but without it, the movie wouldn't be complete and it shows so much love and heart between every single character."
1880,"Dec 27, 2019",10,"Masterpiece , if you are fan of superheroes then this saga ends on a big note and this is masterpiece to show-off this saga"
1881,"Apr 24, 2019",10,What an epic ending. You better go to the restroom first before entering the cinema.
1882,"Apr 26, 2019",6,"The movie is very slow not much action. all talking, all a bit boring really, NOT AS GOOD AS INFINITY WAR"
1883,"Apr 29, 2019",1,"Let me start I'm a big fan of marvel so there is no biased against them. This movie is a big pile of trash. Don't give them your hard earn cash like I did, wish I could take back 3 hours of my life. Director thinks we watch superheroes movies looking for oscar winning performances. 2hours of nonsense time travel talk, about 15min action and than more nonsense pushing agenda #metoomovement?. I thought about walking out several times.Rubbish."
1884,"Apr 27, 2019",10,"Normally there are a lot of plot holes in these kind of movies (the ones HISHE delve into and make you mad later) but other than one, I honestly can't think of any. The writers do an incredible job of tying up everything into exactly what the audience has been waiting for. You will laugh cheer and definitely cry, and it's all worth it."
1885,"Jan 23, 2020",10,"Just best the end of Infinity saga for me. There is everything - comedy, drama, and an intricate plot. I can't imagine how to do better."
1886,"Apr 27, 2019",10,Just got home with my family after watching this in a packed cinema. Was a joy to watch with so many others and hear the shrieks of laughter and sobs of tears. Just goes to show what a huge part these characters have played in our lives in the last 10 years or so. What a fitting conclusion to this epic franchise.
1887,"May 17, 2020",10,What a wonderful movie👌We are just glued to every scene with excitement
1888,"Apr 24, 2019",10,"This movie does not stop delivering. You cannot miss this one. I say every MCU movie is better than the last but trust me when I say that this is the one you've been waiting for. I didn't think they would be able to top Infinity War but it's twice the movie. It's funny, it's sad, it's awesome with scenes that will make you want to throw your fists in the air. The entire cast gives their greatest performance yet. I was very angry when Star-Lord fudged everything in the last movie but if it wasn't for him, we wouldn't have this masterpiece.Thank you Marvel."
1889,"Apr 28, 2019",6,"Its a Bit underwhelming for this last thing.But you can watch it without out dying, although ist pretty sad."
1890,"Oct 25, 2021",9,"#MCUrewatch. This is the big one. It all led to this: the big finale of the Marvel Cinematic Universe. It is epic filmmaking at its best. The original Avengers shine. Iron Man, Captain America, Thor, Hulk, Black Widow and Hawkeye: they all get their great moment. It is a fitting conclusion to the character arcs of especially Iron Man and Captain America. But, in revisiting the previous movies, also a fitting reward for the fan of this franchise. More then 10 years and 20 films. One overarching story. It is a mammoth achievement in film history."
1891,"Apr 26, 2019",7,"A lot of people clearly liked the Avengers: Endgame. I heard Chris Evans cried in some places when he watched the finished movie. I could see what he meant but I didn't cry. In fact there was so much going on that I felt I needed a scorecard. Who was on screen, what was their motivation and what happened 2, 3 or 4 movies ago. I have seen all the movies but clearly not as up on it as some I met, who apparently had seen some of the movies several times.Overall not bad but here are a few moans -The infinity stones always seemed a MacGuffin to me. They appeared from nowhere and had strange powers, often not explained much or used much either.I heard but don't really get Thanos's motivation. He seems to have some hand wavy reason for wanting to reduce the universe's population. Paradoxically, even though, he's the villain it plays into the rather PC idea that there are too many people. People are a blessing, not a curse.Captain Marvel was played up a bit. She's the only one who can save the universe? Apparently she's been busy elsewhere until now.Now in conclusion, not bad but not good. OK movie but could have been shorter for my liking.For comparison, I had a brief look at what I'd watched in a cinema from the last 12 months and the ones that stood out include First Man, Shazam, Glass, Jurassic Wrold: Fallen Kingdom, Deadpool 2, The Happy Prince, Christopher Robin, Green Book, White Crow, Dumbo, Wild Rose. I find most of them better than Endgame."
1892,"May 13, 2019",1,"Terrible movie. I have never been a big fan, of Marvel and even less of MCU, but there were several good movies within that universe.... but this one as the Infinity Gauntlet, destroyed all.... No sense to talk about, the respect of the comic source.... but Stan Lee, Jack Kirby, Steve Ditko, and many others involved on their comic origin of the characters has to be suffering in hell seeing how their creations were terribly undermined....... but just analizing from a cinematographic point of view, this film has a terrible argument, script, direction and very poor characters.... 2 hours of the film were not needed, and all the structure that were builded for this collapsed with this ending. Plot holes and nonsense everywhere.This film represents what social media can do.... in a bad way. Stay away, if you can."
1893,"May 2, 2019",10,"Great content, well built, and doesn't seemed rushed."
1894,"Sep 22, 2019",8,It's not as good as my expectation but it's still a must watch film for superhero fans
1895,"Apr 30, 2019",10,The best movie marvel ever made Just the right amount of action and drama
1896,"Apr 29, 2019",8,"Once again I debated with myself, whether I should write a review here. I know most of you won't like what I want to say. I also know with over 4500 reviews already here, most of those who may agree with me, won't even get to see it. It will simply get lost in the sea of fake reviews (paid or otherwise) flooding most of internet sites dedicated to such things. But eventually I decided that keeping what I want to say, in my belly will hurt more. So - here goes:It's a great film based on a few false premises, some of which I already discussed here more than once. See on my review page what I've written about Infinity War, or Captain Marvel. In my personal book, every time a comics superhero dies, somebody made a mistake he (or she), didn't know how to fix. The control directors and script writers have over this sort of material is un limited. So if people don't like the character, and I mean real people not review writers that have a personal grudge against superheroines, because the actress is Israeli or because she was made too strong. If real people don't like the character, you wrote it wrong. Let's agree, it didn't happen here. People love the MCU characters, they were all beautifully written, and each actor performing them did wonders. They became as real as fictional characters can. So I knew what happened in this movie had to happen. I even wrote so in my review for infinity war. I must admit, I didn't guess the way they'll go about it, but I knew the many franchises, stemming from the MCU couldn't end. It wasn't a secrete, they kept on working on some sequells while working on this movie. And still, they did surprise me (and everybody else too). But, this sort of a surprise, dosn't cut it for me. Let's carry on with the toy box imagery, that the Russo brothers spoke about in their own IMDb interview. Think about going to play with your friend, he/she shows you a boxful of amazing toys, ""I love them to pieces"" they say, and the very next thing they take out a hummer and break some of them to smithereens. Surprise you? didn't I"" yes, you sure did, but you're an idiot. And the fact, the entire movie prooves you're not, is making it even worse.There's no reason in the world to drive the franchise this way, apart from the ego of the people having all the toys, their stupid wish to surprise us and to proove they really can do whatever they want.I may have high esteem for their abilities. I have to agree, it was a great movie - I really didn't like it. And all the reasons for the ending we got, that I can think of, are making it even worse."
1897,"May 2, 2019",10,"Before Endgame, The Dark Knight Rises was my best superhero of all time. But now without any doubt I can clearly say that this is the best movie ever made. Every single second of my life that I've spent watching this movie worth it. The ending made me a little sad but I think every journey has an end."
1898,"Apr 29, 2019",7,"Just after watching the movie I wanted to write a bad review comparing this with another creatures of cinematography from different genres which I personaly prefer more, but then I thought - why should I be so biased to a certain category of movies, revised everything and understood that this picture is oustandingly well. First, it logically continues where we left in the previous part, from which that movie is significantly different - overall mood seems to shift from seriousness and in some degree of sadness to more bright and hilarious composition. Plot is not completely straightforward and persuades a viewer to continue watching. The really bad thing is that there were some moments which in case of applying a deep inspecting seems to be silly, but, one the other hand, it could be understood as providing a simplificated view on the story, something balancing between nice-captured one without a plot and one having a plot but without any beautiful scenes. Surely, there are lots of computer graphics, but, though, there are too many realistic battle scenes as for me, and even as I can't say that image lacks beautiful scenes, I would increase quantity of colorful episodes. As a result - the movie worth watching definetely, but make sure that you watched at least the previous movie - then you'll get much bigger outcome since these two strongly connected in the logical sense and tell a single story."
1899,"May 3, 2019",1,"The half part is boring, and its not really fun to see so many super hero, not a really good inspiring story or no story at all. Glad it finally ends."
1900,"May 13, 2021",10,I would say the MCU has been perfectly executed and Avengers Endgame provided the prefect closure for the Infinity Saga. Can't wait for what MCU brings to the plate next!
1901,"Jan 24, 2020",10,For people who are saying something is not realistic we are talking about a marvel movie with superheroes who fly have superhuman powers and survive things that are insane. I do not understand why anyone would compare this movie to anything. The CGI is masterpiece. This was meant to be fun and imaginative. Marvel series never tried to be realistic.
1902,"Jul 2, 2023",10,"For a conclusion to the 21 film Infinity Saga, Avengers: Endgame does the impossible and perfectly finishes the saga and wraps up the story in such a perfect way that it's hard to find fault with it. From seeing how all the characters are coping or should I say struggling from the fallout of Thanos's snap, to them all banding together ""One Last Time"" to triumph over evil, it's a film that I can happily say is perfect. Although Marvel movies constantly get criticised for being ""not real cinema"", this is a film all ages can sit back and enjoy with someone for the kids as well as the adults. Knockout performances from all the cast for Robert Downey Jr, to Josh Brolin. In summation, a beautiful Comic Book film that I can sit back and say ""this is why I love superheroes"""
1903,"Apr 24, 2019",10,"Thank you MARVEL studios for the 10 years of journey. The movie was brilliant and mind-blowing. 3 Hours felt like nothing. I only watch any movies once in the cinema, but this one, I wouldn't mind to watch it a couple more times. Will watch it again this weekend. The best movie I've ever watch in my whole life. Go and grab your tickets now, you wont regret it."
1904,"Jul 31, 2019",7,"Brie Larson is simply bad, somewhere between terrible and bland. She's the worst thing about this movies and if it weren't for the not only great but incredibly charismatic cast she'd have definitely tainted this movies. That said, watch it."
1905,"Sep 14, 2019",10,Movie was fantastic I love it I am big fan of Tony stark love you Tony
1906,"Apr 24, 2019",6,This is a superhero movie. It doesn't deserve a 9.3 rating. Better than Godfather? Shawshank? Are you kidding me?It belongs at 7-8. Rated 6 to adjust for voter stupidity.
1907,"May 5, 2019",10,Most satisfying ending ever. My childhood is complete.
1908,"Apr 30, 2019",10,"The build up, the Easter eggs, the story line across all 21 previous marvel movies have led to this moment and oh boy do they execute well. If you're a casual watcher you might not get why everyone loves this movie so much, which is unfortunate because you should really watch every movie in order before this to appreciate the entire story.Probably the funniest marvel movie too (sorry guardians/ragnarok) but this movie made me laugh, cry, and had me on the edge of my seat. Thank you Russo brothers, thank you Kevin Feige, thank you to all the cast and crew I LOVE YOU 3000"
1909,"Apr 30, 2019",10,"You can enjoy all things and in order to win you have to lose something, this movie represents very good that philosophy."
1910,"Oct 13, 2019",10,"This is a masterpiece. Don't listen to the bad reviews they have no idea what they are talking about. This is great at showing character development, especially with Tony Stark. Probably the best movie I have ever seen."
1911,"Jul 27, 2021",7,After infinity war I really had very high hopes from this. Bit disappointed-
1912,"Apr 24, 2019",10,"Epic conclusion, really enjoy all the mcu movie... Definitely must see Amazing ,emotional movieLove it"
1913,"Apr 25, 2019",6,"The Marvel Cinematic Universe is a behemoth. A cultural phenomenon that has enveloped the minds of audiences everywhere. Since 2008 when 'Iron Man' graced our screens in a small yet metal-bashing blockbuster, we knew something big was happening. Deep down. And now, eleven years later, this fantastical journey of spectacular conflicts and personable characters has come to an almighty conclusion. Generations have been anticipating, for a whole arduous year, how the remaining Avengers were going to stop Thanos post-snap.The burning question raised from this extravagant superhero soap opera: Does Endgame sufficiently conclude the franchise? It's an inescapable thought. Endgame was no longer just a film in an elongated series of interconnected stories. It was answers. We needed them, and we needed them executed satisfactorily.So, does it? Yes. A resounding yes. My inner fanboy was pleased with the sheer amount of fan service shoved into this epic three hour beast. The third act especially, which we all know is the climactic battle (I believe I'm safe to say that...), is teeming with mesmerising energy as the Russo brothers shove as much glorified content as they possibly can. However, do not mistake my inner child-like demeanour as a critical analysis of the film, for am I not blindsided. It's very easy to succumb to the colossal amount of fan service and forget about the criticisms. I would not do that to you.Treating this film as I would any other, I found myself embroiled with many reservations. This is not a perfect film. It is flawed with contrived plot conveniences and a narrative structure that segregates its tones far too excessively, consequently producing inconsistent pacing. Problem is, I am unable to discuss these issues with you. In fact, it's one of those rare films to which I can't really say anything at all, for it may be deemed a spoiler (and I'm not falling down that Asgardian pitfall again...)! Let's try though.The first act explored the humanistic drama beneath these heroes. Conflicting emotions as they adjust to the immediate vacuous lives after the events of 'Infinity War'. An interesting direction from the Russo brothers took which injected a dark melancholic aura, cementing the finality of this franchise. Then, the second act kicks in once a particular character is re-introduced. Let's just say I wasn't overly enamoured with the film during the second hour. Intrinsically implementing a barrage of references from previous entries, to the point that it becomes overstuffed and a detriment to the overall arc of the plot. The beautiful development of Thanos from its predecessor seemingly shattered in this instalment, resulting in a simplistic antagonist. And the exaggerated comedy came across as desperate, especially from Thor. Whilst appealing to general audiences and acting as a crowd pleaser, it unfortunately didn't gel with me. I blame 'Ragnarok'.Thankfully the third act saves the day, with what I can only describe as a sublime celebration of the cinematic universe. That is what Endgame is all about. Celebration. From the heart wrenching moments (yes, please bring a tissue or twenty) to the chaotic action, the Russo brothers celebrate eleven years of work into three hours. The last hour was entertainment done perfectly, and left me with moist eyes and a smile across my face. Performances were top notch from all cast members, especially Downey Jr., and I had minimal qualms with the visual effects. A few action scenes were edited haphazardly, but just a small nitpick in the technical department.So, let me change the initial question. Is Endgame the perfect superhero blockbuster? No. I would go as far as saying I believe 'Infinity War' was better executed and remains the best 'Avengers' film (not to be mistaken with best MCU film). Yet, regardless of my insignificant disappointment for the film itself, Endgame had enormous pressure. It could've simply buckled under the weight. But it didn't. For that, I applaud Marvel Studios and everyone involved. You don't need me to tell you to go and see it, just do it."
